study,symbol,date,strategy,maker_fee_rate,latency_ms,realized_spread,inventory_revaluation,fee_cost,net_pnl
crypto,BTCUSDT,2026-03-12,as_gamma_0.001,0.0001,200,0.09231819999973996,-3.0604326999996223,1.0402667652500002,-4.0083812652498825
crypto,BTCUSDT,2026-03-12,as_gamma_0.001,0.0,200,0.09231819999973996,-3.0604326999996223,0.0,-2.9681144999998823
crypto,BTCUSDT,2026-03-12,as_gamma_0.001,-5e-05,200,0.09231819999973996,-3.0604326999996223,-0.5201333826250001,-2.447981117374882
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0002,10,270.2446042500019,-1563.7343967999968,1991.4127295150404,-3284.9025220650356
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0001,10,270.2446042500019,-1563.7343967999968,995.7063647575202,-2289.196157307515
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0,10,270.2446042500019,-1563.7343967999968,0.0,-1293.489792549995
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,-5e-05,10,270.2446042500019,-1563.7343967999968,-497.8531823787601,-795.6366101712349
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0002,50,225.38398355000697,-1540.8549896499999,2011.4755032822402,-3326.9465093822328
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0001,50,225.38398355000697,-1540.8549896499999,1005.7377516411201,-2321.208757741113
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0,50,225.38398355000697,-1540.8549896499999,0.0,-1315.4710060999928
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,-5e-05,50,225.38398355000697,-1540.8549896499999,-502.86887582056005,-812.6021302794327
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0002,200,151.2483108499956,-1462.7936794499956,1978.0112351310404,-3289.5566037310405
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0001,200,151.2483108499956,-1462.7936794499956,989.0056175655202,-2300.55098616552
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,0.0,200,151.2483108499956,-1462.7936794499956,0.0,-1311.5453686
crypto,BTCUSDT,2026-03-12,glft_gamma_0.0001,-5e-05,200,151.2483108499956,-1462.7936794499956,-494.5028087827601,-817.04255981724
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0002,10,275.28243459999663,-1553.012457999997,1965.0967531855003,-3242.8267765855007
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0001,10,275.28243459999663,-1553.012457999997,982.5483765927502,-2260.2783999927506
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0,10,275.28243459999663,-1553.012457999997,0.0,-1277.7300234000004
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,275.28243459999663,-1553.012457999997,-491.2741882963751,-786.4558351036253
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0002,50,231.55059715000306,-1540.4986838999982,2003.1122558462803,-3312.0603425962754
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0001,50,231.55059715000306,-1540.4986838999982,1001.5561279231401,-2310.5042146731353
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0,50,231.55059715000306,-1540.4986838999982,0.0,-1308.9480867499951
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,231.55059715000306,-1540.4986838999982,-500.77806396157007,-808.1700227884251
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0002,200,117.23442325000124,-1467.4911517999979,2017.8761311933201,-3368.1328597433167
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0001,200,117.23442325000124,-1467.4911517999979,1008.9380655966601,-2359.1947941466565
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,0.0,200,117.23442325000124,-1467.4911517999979,0.0,-1350.2567285499965
crypto,BTCUSDT,2026-03-12,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,117.23442325000124,-1467.4911517999979,-504.46903279833003,-845.7876957516664
crypto,BTCUSDT,2026-03-13,symmetric,0.0002,10,-338.1402994999839,-2276.0587196000088,3656.1772829598203,-6270.376302059813
crypto,BTCUSDT,2026-03-13,symmetric,0.0001,10,-338.1402994999839,-2276.0587196000088,1828.0886414799102,-4442.287660579903
crypto,BTCUSDT,2026-03-13,symmetric,0.0,10,-338.1402994999839,-2276.0587196000088,0.0,-2614.1990190999927
crypto,BTCUSDT,2026-03-13,symmetric,-5e-05,10,-338.1402994999839,-2276.0587196000088,-914.0443207399551,-1700.1546983600376
crypto,BTCUSDT,2026-03-13,symmetric,0.0002,50,-379.9272315499901,-2200.416071800008,3617.7127934682803,-6198.056096818278
crypto,BTCUSDT,2026-03-13,symmetric,0.0001,50,-379.9272315499901,-2200.416071800008,1808.8563967341402,-4389.199700084138
crypto,BTCUSDT,2026-03-13,symmetric,0.0,50,-379.9272315499901,-2200.416071800008,0.0,-2580.343303349998
crypto,BTCUSDT,2026-03-13,symmetric,-5e-05,50,-379.9272315499901,-2200.416071800008,-904.4281983670701,-1675.9151049829281
crypto,BTCUSDT,2026-03-13,symmetric,0.0002,200,-350.37089044998993,-2042.3622294000095,3486.0779230295207,-5878.811042879521
crypto,BTCUSDT,2026-03-13,symmetric,0.0001,200,-350.37089044998993,-2042.3622294000095,1743.0389615147603,-4135.77208136476
crypto,BTCUSDT,2026-03-13,symmetric,0.0,200,-350.37089044998993,-2042.3622294000095,0.0,-2392.7331198499996
crypto,BTCUSDT,2026-03-13,symmetric,-5e-05,200,-350.37089044998993,-2042.3622294000095,-871.5194807573802,-1521.2136390926194
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0002,10,0.2789155999997844,-1.8395257000000533,1.2845284255800002,-2.8451385255802695
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0001,10,0.2789155999997844,-1.8395257000000533,0.6422642127900001,-2.2028743127902692
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0,10,0.2789155999997844,-1.8395257000000533,0.0,-1.560610100000269
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,-5e-05,10,0.2789155999997844,-1.8395257000000533,-0.32113210639500006,-1.239477993605269
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0002,50,0.26620074999981247,-1.746545500000036,1.2433882311400002,-2.7237329811402238
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0001,50,0.26620074999981247,-1.746545500000036,0.6216941155700001,-2.102038865570224
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0,50,0.26620074999981247,-1.746545500000036,0.0,-1.4803447500002236
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,-5e-05,50,0.26620074999981247,-1.746545500000036,-0.31084705778500005,-1.1694976922152236
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0002,200,0.37363574999966886,-2.173725200000033,1.3751219977400002,-3.175211447740365
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0001,200,0.37363574999966886,-2.173725200000033,0.6875609988700001,-2.4876504488703644
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,0.0,200,0.37363574999966886,-2.173725200000033,0.0,-1.8000894500003644
crypto,BTCUSDT,2026-03-13,as_gamma_0.001,-5e-05,200,0.37363574999966886,-2.173725200000033,-0.34378049943500005,-1.4563089505653644
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0002,10,322.4243057000083,-2179.4351902000035,2574.4517492519203,-4431.462633751916
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0001,10,322.4243057000083,-2179.4351902000035,1287.2258746259602,-3144.2367591259554
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0,10,322.4243057000083,-2179.4351902000035,0.0,-1857.0108844999952
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,-5e-05,10,322.4243057000083,-2179.4351902000035,-643.6129373129801,-1213.3979471870152
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0002,50,264.81659170001103,-2107.726125450006,2567.30659657098,-4410.216130320975
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0001,50,264.81659170001103,-2107.726125450006,1283.65329828549,-3126.562832035485
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0,50,264.81659170001103,-2107.726125450006,0.0,-1842.9095337499948
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,-5e-05,50,264.81659170001103,-2107.726125450006,-641.826649142745,-1201.0828846072498
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0002,200,161.8850304500179,-1776.6090747500082,2487.3828762557405,-4102.1069205557305
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0001,200,161.8850304500179,-1776.6090747500082,1243.6914381278702,-2858.4154824278603
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,0.0,200,161.8850304500179,-1776.6090747500082,0.0,-1614.7240442999903
crypto,BTCUSDT,2026-03-13,glft_gamma_0.0001,-5e-05,200,161.8850304500179,-1776.6090747500082,-621.8457190639351,-992.8783252360552
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0002,10,329.03621990000244,-2180.3125782000016,2545.7361763484405,-4397.01253464844
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0001,10,329.03621990000244,-2180.3125782000016,1272.8680881742202,-3124.1444464742194
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0,10,329.03621990000244,-2180.3125782000016,0.0,-1851.2763582999992
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,329.03621990000244,-2180.3125782000016,-636.4340440871101,-1214.842314212889
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0002,50,270.7921257500075,-2116.6654367000056,2557.18273531298,-4403.056046262978
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0001,50,270.7921257500075,-2116.6654367000056,1278.59136765649,-3124.464678606488
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0,50,270.7921257500075,-2116.6654367000056,0.0,-1845.873310949998
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,270.7921257500075,-2116.6654367000056,-639.295683828245,-1206.577627121753
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0002,200,110.48042315001419,-1874.1231956000056,2544.0855092794404,-4307.728281729432
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0001,200,110.48042315001419,-1874.1231956000056,1272.0427546397202,-3035.6855270897113
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,0.0,200,110.48042315001419,-1874.1231956000056,0.0,-1763.6427724499913
crypto,BTCUSDT,2026-03-13,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,110.48042315001419,-1874.1231956000056,-636.0213773198601,-1127.621395130131
crypto,BTCUSDT,2026-03-14,symmetric,0.0002,10,-51.468064599996126,-619.0758517499951,1100.9440127742,-1771.4879291241912
crypto,BTCUSDT,2026-03-14,symmetric,0.0001,10,-51.468064599996126,-619.0758517499951,550.4720063871,-1221.0159227370912
crypto,BTCUSDT,2026-03-14,symmetric,0.0,10,-51.468064599996126,-619.0758517499951,0.0,-670.5439163499912
crypto,BTCUSDT,2026-03-14,symmetric,-5e-05,10,-51.468064599996126,-619.0758517499951,-275.23600319355,-395.30791315644115
crypto,BTCUSDT,2026-03-14,symmetric,0.0002,50,-56.69552759999565,-612.3094291999942,1080.9266941506,-1749.9316509505898
crypto,BTCUSDT,2026-03-14,symmetric,0.0001,50,-56.69552759999565,-612.3094291999942,540.4633470753,-1209.4683038752898
crypto,BTCUSDT,2026-03-14,symmetric,0.0,50,-56.69552759999565,-612.3094291999942,0.0,-669.0049567999898
crypto,BTCUSDT,2026-03-14,symmetric,-5e-05,50,-56.69552759999565,-612.3094291999942,-270.23167353765,-398.7732832623398
crypto,BTCUSDT,2026-03-14,symmetric,0.0002,200,-42.60590089999488,-581.2730254999974,1026.88307346894,-1650.7619998689322
crypto,BTCUSDT,2026-03-14,symmetric,0.0001,200,-42.60590089999488,-581.2730254999974,513.44153673447,-1137.3204631344622
crypto,BTCUSDT,2026-03-14,symmetric,0.0,200,-42.60590089999488,-581.2730254999974,0.0,-623.8789263999922
crypto,BTCUSDT,2026-03-14,symmetric,-5e-05,200,-42.60590089999488,-581.2730254999974,-256.720768367235,-367.1581580327572
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0002,10,0.09920930000022601,-0.26241950000004155,0.9270579289600003,-1.0902681289598157
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0001,10,0.09920930000022601,-0.26241950000004155,0.46352896448000014,-0.6267391644798157
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0,10,0.09920930000022601,-0.26241950000004155,0.0,-0.16321019999981554
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,-5e-05,10,0.09920930000022601,-0.26241950000004155,-0.23176448224000007,0.06855428224018453
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0002,50,0.08754155000021671,-0.30589630000005497,0.9375860893200001,-1.1559408393198383
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0001,50,0.08754155000021671,-0.30589630000005497,0.46879304466000005,-0.6871477946598383
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0,50,0.08754155000021671,-0.30589630000005497,0.0,-0.21835474999983825
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,-5e-05,50,0.08754155000021671,-0.30589630000005497,-0.23439652233000002,0.01604177233016177
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0002,200,-0.012871899999952863,-0.7271603000000119,1.3598796954399999,-2.0999118954399645
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0001,200,-0.012871899999952863,-0.7271603000000119,0.6799398477199999,-1.4199720477199647
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,0.0,200,-0.012871899999952863,-0.7271603000000119,0.0,-0.7400321999999647
crypto,BTCUSDT,2026-03-14,as_gamma_0.001,-5e-05,200,-0.012871899999952863,-0.7271603000000119,-0.33996992385999997,-0.40006227613996476
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0002,10,104.2593908000015,-432.3761458000032,557.73804447138,-885.8547994713817
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0001,10,104.2593908000015,-432.3761458000032,278.86902223569,-606.9857772356918
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0,10,104.2593908000015,-432.3761458000032,0.0,-328.1167550000017
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,-5e-05,10,104.2593908000015,-432.3761458000032,-139.434511117845,-188.6822438821567
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0002,50,96.43953830000453,-418.20167480000464,560.9951090512201,-882.7572455512202
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0001,50,96.43953830000453,-418.20167480000464,280.49755452561004,-602.2596910256102
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0,50,96.43953830000453,-418.20167480000464,0.0,-321.7621365000001
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,-5e-05,50,96.43953830000453,-418.20167480000464,-140.24877726280502,-181.5133592371951
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0002,200,87.3872461000005,-364.01957735000343,545.2286657624201,-821.860997012423
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0001,200,87.3872461000005,-364.01957735000343,272.61433288121003,-549.246664131213
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,0.0,200,87.3872461000005,-364.01957735000343,0.0,-276.63233125000295
crypto,BTCUSDT,2026-03-14,glft_gamma_0.0001,-5e-05,200,87.3872461000005,-364.01957735000343,-136.30716644060502,-140.32516480939793
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0002,10,103.59828555000502,-434.2838116000015,547.7572974277601,-878.4428234777566
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0001,10,103.59828555000502,-434.2838116000015,273.87864871388007,-604.5641747638765
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0,10,103.59828555000502,-434.2838116000015,0.0,-330.6855260499965
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,103.59828555000502,-434.2838116000015,-136.93932435694003,-193.74620169305646
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0002,50,96.31721555000644,-413.5398268000032,553.5655328725001,-870.7881441224968
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0001,50,96.31721555000644,-413.5398268000032,276.78276643625003,-594.0053776862468
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0,50,96.31721555000644,-413.5398268000032,0.0,-317.22261124999676
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,96.31721555000644,-413.5398268000032,-138.39138321812501,-178.83122803187175
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0002,200,80.89716060000517,-382.7448592500037,548.74041910306,-850.5881177530586
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0001,200,80.89716060000517,-382.7448592500037,274.37020955153,-576.2179082015285
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,0.0,200,80.89716060000517,-382.7448592500037,0.0,-301.8476986499985
crypto,BTCUSDT,2026-03-14,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,80.89716060000517,-382.7448592500037,-137.185104775765,-164.6625938742335
crypto,BTCUSDT,2026-03-15,symmetric,0.0002,10,-113.29752679999679,-1038.155865100005,1730.3642643445,-2881.817656244502
crypto,BTCUSDT,2026-03-15,symmetric,0.0001,10,-113.29752679999679,-1038.155865100005,865.18213217225,-2016.6355240722519
crypto,BTCUSDT,2026-03-15,symmetric,0.0,10,-113.29752679999679,-1038.155865100005,0.0,-1151.4533919000019
crypto,BTCUSDT,2026-03-15,symmetric,-5e-05,10,-113.29752679999679,-1038.155865100005,-432.591066086125,-718.8623258138769
crypto,BTCUSDT,2026-03-15,symmetric,0.0002,50,-124.05587634999803,-1035.7940596500052,1698.4253939494401,-2858.2753299494434
crypto,BTCUSDT,2026-03-15,symmetric,0.0001,50,-124.05587634999803,-1035.7940596500052,849.2126969747201,-2009.0626329747233
crypto,BTCUSDT,2026-03-15,symmetric,0.0,50,-124.05587634999803,-1035.7940596500052,0.0,-1159.8499360000033
crypto,BTCUSDT,2026-03-15,symmetric,-5e-05,50,-124.05587634999803,-1035.7940596500052,-424.60634848736004,-735.2435875126432
crypto,BTCUSDT,2026-03-15,symmetric,0.0002,200,-99.25076884999731,-980.0671994500025,1599.3741039795,-2678.6920722795
crypto,BTCUSDT,2026-03-15,symmetric,0.0001,200,-99.25076884999731,-980.0671994500025,799.68705198975,-1879.0050202897498
crypto,BTCUSDT,2026-03-15,symmetric,0.0,200,-99.25076884999731,-980.0671994500025,0.0,-1079.3179682999998
crypto,BTCUSDT,2026-03-15,symmetric,-5e-05,200,-99.25076884999731,-980.0671994500025,-399.843525994875,-679.4744423051249
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0002,10,15.05807590000046,-52.401659899999224,48.521011396080006,-85.86459539607877
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0001,10,15.05807590000046,-52.401659899999224,24.260505698040003,-61.60408969803876
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0,10,15.05807590000046,-52.401659899999224,0.0,-37.34358399999876
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,-5e-05,10,15.05807590000046,-52.401659899999224,-12.130252849020001,-25.21333115097876
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0002,50,15.552167149998747,-67.96114044999956,51.770451989360005,-104.17942528936082
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0001,50,15.552167149998747,-67.96114044999956,25.885225994680003,-78.29419929468082
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0,50,15.552167149998747,-67.96114044999956,0.0,-52.40897330000082
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,-5e-05,50,15.552167149998747,-67.96114044999956,-12.942612997340001,-39.46636030266082
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0002,200,11.82562354999909,-79.61520124999984,64.35990407070001,-132.14948177070076
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0001,200,11.82562354999909,-79.61520124999984,32.179952035350006,-99.96952973535076
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,0.0,200,11.82562354999909,-79.61520124999984,0.0,-67.78957770000075
crypto,BTCUSDT,2026-03-15,as_gamma_0.001,-5e-05,200,11.82562354999909,-79.61520124999984,-16.089976017675003,-51.69960168232575
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0002,10,147.8466019500015,-932.065776149997,1167.17432017868,-1951.3934943786755
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0001,10,147.8466019500015,-932.065776149997,583.58716008934,-1367.8063342893356
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0,10,147.8466019500015,-932.065776149997,0.0,-784.2191741999955
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,-5e-05,10,147.8466019500015,-932.065776149997,-291.79358004467,-492.4255941553254
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0002,50,126.46549539999809,-895.1109556999982,1151.82907233346,-1920.47453263346
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0001,50,126.46549539999809,-895.1109556999982,575.91453616673,-1344.5599964667301
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0,50,126.46549539999809,-895.1109556999982,0.0,-768.6454603000001
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,-5e-05,50,126.46549539999809,-895.1109556999982,-287.957268083365,-480.68819221663506
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0002,200,101.21796259999876,-826.6268135999969,1085.9285539013401,-1811.3374049013382
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0001,200,101.21796259999876,-826.6268135999969,542.9642769506701,-1268.3731279506683
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,0.0,200,101.21796259999876,-826.6268135999969,0.0,-725.4088509999982
crypto,BTCUSDT,2026-03-15,glft_gamma_0.0001,-5e-05,200,101.21796259999876,-826.6268135999969,-271.48213847533503,-453.9267125246632
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0002,10,148.64156469999838,-925.1762900499957,1142.0029255150002,-1918.5376508649974
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0001,10,148.64156469999838,-925.1762900499957,571.0014627575001,-1347.5361881074973
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0,10,148.64156469999838,-925.1762900499957,0.0,-776.5347253499973
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,148.64156469999838,-925.1762900499957,-285.50073137875006,-491.03399397124724
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0002,50,128.5339484500021,-896.4832709999981,1133.97414080256,-1901.9234633525562
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0001,50,128.5339484500021,-896.4832709999981,566.98707040128,-1334.936392951276
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0,50,128.5339484500021,-896.4832709999981,0.0,-767.949322549996
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,128.5339484500021,-896.4832709999981,-283.49353520064,-484.45578734935606
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0002,200,87.00063014999775,-833.9238319999984,1094.3069569603801,-1841.2301588103808
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0001,200,87.00063014999775,-833.9238319999984,547.1534784801901,-1294.0766803301908
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,0.0,200,87.00063014999775,-833.9238319999984,0.0,-746.9232018500006
crypto,BTCUSDT,2026-03-15,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,87.00063014999775,-833.9238319999984,-273.57673924009504,-473.3464626099056
crypto,BTCUSDT,2026-03-16,symmetric,0.0002,10,-266.62786909999016,-2401.7372211500133,3741.7740222007,-6410.139112450704
crypto,BTCUSDT,2026-03-16,symmetric,0.0001,10,-266.62786909999016,-2401.7372211500133,1870.88701110035,-4539.252101350354
crypto,BTCUSDT,2026-03-16,symmetric,0.0,10,-266.62786909999016,-2401.7372211500133,0.0,-2668.3650902500035
crypto,BTCUSDT,2026-03-16,symmetric,-5e-05,10,-266.62786909999016,-2401.7372211500133,-935.443505550175,-1732.9215846998286
crypto,BTCUSDT,2026-03-16,symmetric,0.0002,50,-305.4329880999892,-2328.0504758500165,3679.1097793922404,-6312.593243342246
crypto,BTCUSDT,2026-03-16,symmetric,0.0001,50,-305.4329880999892,-2328.0504758500165,1839.5548896961202,-4473.038353646126
crypto,BTCUSDT,2026-03-16,symmetric,0.0,50,-305.4329880999892,-2328.0504758500165,0.0,-2633.483463950006
crypto,BTCUSDT,2026-03-16,symmetric,-5e-05,50,-305.4329880999892,-2328.0504758500165,-919.7774448480601,-1713.706019101946
crypto,BTCUSDT,2026-03-16,symmetric,0.0002,200,-247.4461651999895,-2160.5601497500124,3432.049653566,-5840.055968516002
crypto,BTCUSDT,2026-03-16,symmetric,0.0001,200,-247.4461651999895,-2160.5601497500124,1716.024826783,-4124.031141733002
crypto,BTCUSDT,2026-03-16,symmetric,0.0,200,-247.4461651999895,-2160.5601497500124,0.0,-2408.006314950002
crypto,BTCUSDT,2026-03-16,symmetric,-5e-05,200,-247.4461651999895,-2160.5601497500124,-858.0124133915,-1549.9939015585019
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,0.0002,10,1.369067450000273,4.483929199999907,6.871067826920002,-1.0180711769198219
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,0.0001,10,1.369067450000273,4.483929199999907,3.435533913460001,2.417462736540179
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,0.0,10,1.369067450000273,4.483929199999907,0.0,5.85299665000018
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,-5e-05,10,1.369067450000273,4.483929199999907,-1.7177669567300005,7.57076360673018
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,0.0002,50,1.3611964500004254,5.691598299999814,8.29524033012,-1.2424455801197603
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,0.0001,50,1.3611964500004254,5.691598299999814,4.14762016506,2.90517458494024
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,0.0,50,1.3611964500004254,5.691598299999814,0.0,7.05279475000024
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,-5e-05,50,1.3611964500004254,5.691598299999814,-2.07381008253,9.12660483253024
crypto,BTCUSDT,2026-03-16,as_gamma_0.001,0.0002,200,0.9891807500009266,9.98420989999947,10.25997459166,0.7134160583403961
