study,symbol,date,strategy,maker_fee_rate,latency_ms,horizon_seconds,sample_count,mean_markout
crypto,ETHUSDT,2025-10-01,symmetric,0.0001,200,1,31481,-0.0033836740732505555
crypto,ETHUSDT,2025-10-01,symmetric,0.0001,200,5,31481,-0.0037796522902703317
crypto,ETHUSDT,2025-10-01,symmetric,0.0001,200,30,31481,-0.00392496059686797
crypto,ETHUSDT,2025-10-01,symmetric,0.0001,200,60,31481,-0.003716197558845054
crypto,ETHUSDT,2025-10-01,symmetric,0.0,200,1,31481,-0.0033836740732505555
crypto,ETHUSDT,2025-10-01,symmetric,0.0,200,5,31481,-0.0037796522902703317
crypto,ETHUSDT,2025-10-01,symmetric,0.0,200,30,31481,-0.00392496059686797
crypto,ETHUSDT,2025-10-01,symmetric,0.0,200,60,31481,-0.003716197558845054
crypto,ETHUSDT,2025-10-01,symmetric,-5e-05,200,1,31481,-0.0033836740732505555
crypto,ETHUSDT,2025-10-01,symmetric,-5e-05,200,5,31481,-0.0037796522902703317
crypto,ETHUSDT,2025-10-01,symmetric,-5e-05,200,30,31481,-0.00392496059686797
crypto,ETHUSDT,2025-10-01,symmetric,-5e-05,200,60,31481,-0.003716197558845054
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,10,1,177,-0.0052772028248583
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,10,5,177,-0.004521892655367165
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,10,30,177,-0.01256156384180789
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,10,60,177,-0.014119386440677537
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,10,1,177,-0.0052772028248583
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,10,5,177,-0.004521892655367165
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,10,30,177,-0.01256156384180789
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,10,60,177,-0.014119386440677537
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,10,1,177,-0.0052772028248583
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,10,5,177,-0.004521892655367165
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,10,30,177,-0.01256156384180789
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,10,60,177,-0.014119386440677537
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,10,1,177,-0.0052772028248583
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,10,5,177,-0.004521892655367165
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,10,30,177,-0.01256156384180789
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,10,60,177,-0.014119386440677537
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,50,1,210,-0.004960686666666515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,50,5,210,-0.004186537142857164
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,50,30,210,-0.010021631428571518
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,50,60,210,-0.008865764285714096
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,50,1,210,-0.004960686666666515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,50,5,210,-0.004186537142857164
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,50,30,210,-0.010021631428571518
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,50,60,210,-0.008865764285714096
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,50,1,210,-0.004960686666666515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,50,5,210,-0.004186537142857164
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,50,30,210,-0.010021631428571518
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,50,60,210,-0.008865764285714096
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,50,1,210,-0.004960686666666515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,50,5,210,-0.004186537142857164
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,50,30,210,-0.010021631428571518
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,50,60,210,-0.008865764285714096
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,200,1,304,-0.004951368421052572
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,200,5,304,-0.004379722697368515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,200,30,304,-0.0066138029605264
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0002,200,60,304,-0.005557484210526301
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,200,1,304,-0.004951368421052572
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,200,5,304,-0.004379722697368515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,200,30,304,-0.0066138029605264
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0001,200,60,304,-0.005557484210526301
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,200,1,304,-0.004951368421052572
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,200,5,304,-0.004379722697368515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,200,30,304,-0.0066138029605264
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,0.0,200,60,304,-0.005557484210526301
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,200,1,304,-0.004951368421052572
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,200,5,304,-0.004379722697368515
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,200,30,304,-0.0066138029605264
crypto,ETHUSDT,2025-10-01,as_gamma_0.001,-5e-05,200,60,304,-0.005557484210526301
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,10,1,2661,-0.00799991007140169
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,10,5,2661,-0.0075945512401353514
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,10,30,2661,-0.006351739458850027
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,10,60,2661,-0.0069603157647500895
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,10,1,2661,-0.00799991007140169
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,10,5,2661,-0.0075945512401353514
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,10,30,2661,-0.006351739458850027
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,10,60,2661,-0.0069603157647500895
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,10,1,2661,-0.00799991007140169
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,10,5,2661,-0.0075945512401353514
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,10,30,2661,-0.006351739458850027
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,10,60,2661,-0.0069603157647500895
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,10,1,2661,-0.00799991007140169
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,10,5,2661,-0.0075945512401353514
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,10,30,2661,-0.006351739458850027
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,10,60,2661,-0.0069603157647500895
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,50,1,3053,-0.007097681853914186
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,50,5,3053,-0.00662385379954149
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,50,30,3053,-0.005402067638388464
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,50,60,3053,-0.005431424418604652
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,50,1,3053,-0.007097681853914186
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,50,5,3053,-0.00662385379954149
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,50,30,3053,-0.005402067638388464
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,50,60,3053,-0.005431424418604652
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,50,1,3053,-0.007097681853914186
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,50,5,3053,-0.00662385379954149
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,50,30,3053,-0.005402067638388464
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,50,60,3053,-0.005431424418604652
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,50,1,3053,-0.007097681853914186
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,50,5,3053,-0.00662385379954149
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,50,30,3053,-0.005402067638388464
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,50,60,3053,-0.005431424418604652
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,200,1,3692,-0.005995457055796346
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,200,5,3692,-0.00559492678764898
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,200,30,3692,-0.005308519989165811
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0002,200,60,3692,-0.005362819366197207
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,200,1,3692,-0.005995457055796346
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,200,5,3692,-0.00559492678764898
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,200,30,3692,-0.005308519989165811
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0001,200,60,3692,-0.005362819366197207
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,200,1,3692,-0.005995457055796346
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,200,5,3692,-0.00559492678764898
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,200,30,3692,-0.005308519989165811
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,0.0,200,60,3692,-0.005362819366197207
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,200,1,3692,-0.005995457055796346
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,200,5,3692,-0.00559492678764898
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,200,30,3692,-0.005308519989165811
crypto,ETHUSDT,2025-10-01,glft_gamma_0.0001,-5e-05,200,60,3692,-0.005362819366197207
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,10,1,2060,-0.007946642815533913
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,10,5,2060,-0.007367793058252472
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,10,30,2060,-0.006488984320388285
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,10,60,2060,-0.008025451917475699
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,10,1,2060,-0.007946642815533913
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,10,5,2060,-0.007367793058252472
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,10,30,2060,-0.006488984320388285
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,10,60,2060,-0.008025451917475699
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,10,1,2060,-0.007946642815533913
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,10,5,2060,-0.007367793058252472
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,10,30,2060,-0.006488984320388285
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,10,60,2060,-0.008025451917475699
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,1,2060,-0.007946642815533913
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,5,2060,-0.007367793058252472
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,30,2060,-0.006488984320388285
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,60,2060,-0.008025451917475699
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,50,1,2431,-0.007183991814068292
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,50,5,2431,-0.00671056593994246
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,50,30,2431,-0.005267712196626853
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,50,60,2431,-0.00603698268202386
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,50,1,2431,-0.007183991814068292
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,50,5,2431,-0.00671056593994246
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,50,30,2431,-0.005267712196626853
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,50,60,2431,-0.00603698268202386
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,50,1,2431,-0.007183991814068292
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,50,5,2431,-0.00671056593994246
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,50,30,2431,-0.005267712196626853
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,50,60,2431,-0.00603698268202386
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,1,2431,-0.007183991814068292
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,5,2431,-0.00671056593994246
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,30,2431,-0.005267712196626853
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,60,2431,-0.00603698268202386
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,200,1,3271,-0.005779243044940396
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,200,5,3271,-0.0050895341485784
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,200,30,3271,-0.0051634088199327514
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0002,200,60,3271,-0.005684370253745102
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,200,1,3271,-0.005779243044940396
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,200,5,3271,-0.0050895341485784
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,200,30,3271,-0.0051634088199327514
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0001,200,60,3271,-0.005684370253745102
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,200,1,3271,-0.005779243044940396
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,200,5,3271,-0.0050895341485784
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,200,30,3271,-0.0051634088199327514
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,0.0,200,60,3271,-0.005684370253745102
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,1,3271,-0.005779243044940396
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,5,3271,-0.0050895341485784
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,30,3271,-0.0051634088199327514
crypto,ETHUSDT,2025-10-01,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,60,3271,-0.005684370253745102
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,10,1,49548,-0.0035249957647130246
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,10,5,49548,-0.003866322887906675
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,10,30,49548,-0.0037568054583434337
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,10,60,49548,-0.0038669334362638566
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,10,1,49548,-0.0035249957647130246
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,10,5,49548,-0.003866322887906675
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,10,30,49548,-0.0037568054583434337
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,10,60,49548,-0.0038669334362638566
crypto,ETHUSDT,2025-10-08,symmetric,0.0,10,1,49548,-0.0035249957647130246
crypto,ETHUSDT,2025-10-08,symmetric,0.0,10,5,49548,-0.003866322887906675
crypto,ETHUSDT,2025-10-08,symmetric,0.0,10,30,49548,-0.0037568054583434337
crypto,ETHUSDT,2025-10-08,symmetric,0.0,10,60,49548,-0.0038669334362638566
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,10,1,49548,-0.0035249957647130246
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,10,5,49548,-0.003866322887906675
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,10,30,49548,-0.0037568054583434337
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,10,60,49548,-0.0038669334362638566
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,50,1,45923,-0.00343997831369903
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,50,5,45923,-0.003787099265074147
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,50,30,45923,-0.0036768089595627506
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,50,60,45923,-0.003775000133919847
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,50,1,45923,-0.00343997831369903
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,50,5,45923,-0.003787099265074147
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,50,30,45923,-0.0036768089595627506
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,50,60,45923,-0.003775000133919847
crypto,ETHUSDT,2025-10-08,symmetric,0.0,50,1,45923,-0.00343997831369903
crypto,ETHUSDT,2025-10-08,symmetric,0.0,50,5,45923,-0.003787099265074147
crypto,ETHUSDT,2025-10-08,symmetric,0.0,50,30,45923,-0.0036768089595627506
crypto,ETHUSDT,2025-10-08,symmetric,0.0,50,60,45923,-0.003775000133919847
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,50,1,45923,-0.00343997831369903
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,50,5,45923,-0.003787099265074147
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,50,30,45923,-0.0036768089595627506
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,50,60,45923,-0.003775000133919847
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,200,1,41839,-0.003245911430722546
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,200,5,41839,-0.0035911503023494844
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,200,30,41839,-0.003505659114701608
crypto,ETHUSDT,2025-10-08,symmetric,0.0002,200,60,41839,-0.0035188458029589836
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,200,1,41839,-0.003245911430722546
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,200,5,41839,-0.0035911503023494844
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,200,30,41839,-0.003505659114701608
crypto,ETHUSDT,2025-10-08,symmetric,0.0001,200,60,41839,-0.0035188458029589836
crypto,ETHUSDT,2025-10-08,symmetric,0.0,200,1,41839,-0.003245911430722546
crypto,ETHUSDT,2025-10-08,symmetric,0.0,200,5,41839,-0.0035911503023494844
crypto,ETHUSDT,2025-10-08,symmetric,0.0,200,30,41839,-0.003505659114701608
crypto,ETHUSDT,2025-10-08,symmetric,0.0,200,60,41839,-0.0035188458029589836
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,200,1,41839,-0.003245911430722546
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,200,5,41839,-0.0035911503023494844
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,200,30,41839,-0.003505659114701608
crypto,ETHUSDT,2025-10-08,symmetric,-5e-05,200,60,41839,-0.0035188458029589836
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,10,1,45,-0.004975511111109764
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,10,5,45,-0.006619922222221037
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,10,30,45,-0.00103625777777667
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,10,60,45,0.006969544444445206
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,10,1,45,-0.004975511111109764
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,10,5,45,-0.006619922222221037
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,10,30,45,-0.00103625777777667
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,10,60,45,0.006969544444445206
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,10,1,45,-0.004975511111109764
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,10,5,45,-0.006619922222221037
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,10,30,45,-0.00103625777777667
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,10,60,45,0.006969544444445206
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,10,1,45,-0.004975511111109764
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,10,5,45,-0.006619922222221037
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,10,30,45,-0.00103625777777667
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,10,60,45,0.006969544444445206
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,50,1,63,-0.003585222222221473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,50,5,63,-0.004604053968252991
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,50,30,63,-0.0011219396825388511
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,50,60,63,0.003804371428572083
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,50,1,63,-0.003585222222221473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,50,5,63,-0.004604053968252991
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,50,30,63,-0.0011219396825388511
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,50,60,63,0.003804371428572083
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,50,1,63,-0.003585222222221473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,50,5,63,-0.004604053968252991
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,50,30,63,-0.0011219396825388511
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,50,60,63,0.003804371428572083
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,50,1,63,-0.003585222222221473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,50,5,63,-0.004604053968252991
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,50,30,63,-0.0011219396825388511
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,50,60,63,0.003804371428572083
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,200,1,84,-0.0036400773809519473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,200,5,84,-0.0038083511904757187
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,200,30,84,-5.357261904702063e-05
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0002,200,60,84,0.0030688690476195855
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,200,1,84,-0.0036400773809519473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,200,5,84,-0.0038083511904757187
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,200,30,84,-5.357261904702063e-05
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0001,200,60,84,0.0030688690476195855
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,200,1,84,-0.0036400773809519473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,200,5,84,-0.0038083511904757187
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,200,30,84,-5.357261904702063e-05
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,0.0,200,60,84,0.0030688690476195855
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,200,1,84,-0.0036400773809519473
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,200,5,84,-0.0038083511904757187
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,200,30,84,-5.357261904702063e-05
crypto,ETHUSDT,2025-10-08,as_gamma_0.001,-5e-05,200,60,84,0.0030688690476195855
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0002,10,1,3281,-0.006420462069490912
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0002,10,5,3281,-0.006594346952148709
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0002,10,30,3281,-0.0064013195976836594
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0002,10,60,3281,-0.00642853512648579
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0001,10,1,3281,-0.006420462069490912
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0001,10,5,3281,-0.006594346952148709
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0001,10,30,3281,-0.0064013195976836594
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0001,10,60,3281,-0.00642853512648579
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0,10,1,3281,-0.006420462069490912
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0,10,5,3281,-0.006594346952148709
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0,10,30,3281,-0.0064013195976836594
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,0.0,10,60,3281,-0.00642853512648579
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,-5e-05,10,1,3281,-0.006420462069490912
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,-5e-05,10,5,3281,-0.006594346952148709
crypto,ETHUSDT,2025-10-08,glft_gamma_0.0001,-5e-05,10,30,3281,-0.0064013195976836594
