study,symbol,date,calibration_date,strategy,maker_fee_rate,taker_fee_rate,latency_ms,cancellation_rule,gross_pnl,fees,net_pnl,fill_count,filled_volume,quote_count,quote_volume,fill_ratio,quote_to_fill,mean_abs_inventory,inventory_std,max_abs_inventory,end_inventory,empty_level_placements,beyond_book_placements
crypto,BTCUSDT,2025-11-28,2025-11-27,symmetric,0.0001,0.00055,50,cancel-from-back,-1914.2576897000074,1352.5292768046002,-3266.7869665046073,32975,147.943128,55904,559.0399999996366,0.26463782198071006,1.6953449583017437,0.026456341701389025,0.029246831509873405,0.04999100000000058,0.04104200000000188,229,13
crypto,BTCUSDT,2025-11-28,2025-11-27,symmetric,0.0,0.00055,50,cancel-from-back,-1914.2576897000074,0.0,-1914.2576897000074,32975,147.943128,55904,559.0399999996366,0.26463782198071006,1.6953449583017437,0.026456341701389025,0.029246831509873405,0.04999100000000058,0.04104200000000188,229,13
crypto,BTCUSDT,2025-11-28,2025-11-27,symmetric,-5e-05,0.00055,50,cancel-from-back,-1914.2576897000074,-676.2646384023001,-1237.9930512977073,32975,147.943128,55904,559.0399999996366,0.26463782198071006,1.6953449583017437,0.026456341701389025,0.029246831509873405,0.04999100000000058,0.04104200000000188,229,13
crypto,BTCUSDT,2025-11-28,2025-11-27,symmetric,0.0002,0.00055,200,cancel-from-back,-1845.5937387000038,2597.32498781886,-4442.918726518864,32389,142.052672,52084,520.8399999996714,0.27273763919839034,1.608076816203032,0.025930532476852133,0.028766644790769017,0.049990999999998356,0.04555200000000307,1946,234
crypto,BTCUSDT,2025-11-28,2025-11-27,symmetric,0.0001,0.00055,200,cancel-from-back,-1845.5937387000038,1298.66249390943,-3144.256232609434,32389,142.052672,52084,520.8399999996714,0.27273763919839034,1.608076816203032,0.025930532476852133,0.028766644790769017,0.049990999999998356,0.04555200000000307,1946,234
crypto,BTCUSDT,2025-11-28,2025-11-27,symmetric,0.0,0.00055,200,cancel-from-back,-1845.5937387000038,0.0,-1845.5937387000038,32389,142.052672,52084,520.8399999996714,0.27273763919839034,1.608076816203032,0.025930532476852133,0.028766644790769017,0.049990999999998356,0.04555200000000307,1946,234
crypto,BTCUSDT,2025-11-28,2025-11-27,symmetric,-5e-05,0.00055,200,cancel-from-back,-1845.5937387000038,-649.331246954715,-1196.2624917452888,32389,142.052672,52084,520.8399999996714,0.27273763919839034,1.608076816203032,0.025930532476852133,0.028766644790769017,0.049990999999998356,0.04555200000000307,1946,234
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0002,0.00055,10,cancel-from-back,-3.0465468999999583,3.6884275021,-6.734974402099958,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,352,82461
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0001,0.00055,10,cancel-from-back,-3.0465468999999583,1.84421375105,-4.890760651049958,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,352,82461
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0,0.00055,10,cancel-from-back,-3.0465468999999583,0.0,-3.0465468999999583,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,352,82461
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,-5e-05,0.00055,10,cancel-from-back,-3.0465468999999583,-0.922106875525,-2.1244400244749584,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,352,82461
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0002,0.00055,50,cancel-from-back,-3.022546900000016,3.688422702100001,-6.7109696021000165,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,349,82464
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0001,0.00055,50,cancel-from-back,-3.022546900000016,1.8442113510500004,-4.866758251050016,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,349,82464
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0,0.00055,50,cancel-from-back,-3.022546900000016,0.0,-3.022546900000016,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,349,82464
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,-5e-05,0.00055,50,cancel-from-back,-3.022546900000016,-0.9221056755250002,-2.100441224475016,49,0.20278800000000002,82876,828.7599999993913,0.0002446884502149584,1691.3469387755101,0.0006839743518518518,0.003894140458023097,0.04206000000000001,0.04133199999999999,349,82464
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0002,0.00055,200,cancel-from-back,-2.4645468999999887,3.3245663021,-5.789113202099989,38,0.182788,82895,828.9499999993911,0.00022050545871299146,2181.4473684210525,0.0006882567592592592,0.003872912370736112,0.04206000000000001,0.04133199999999999,350,82479
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0001,0.00055,200,cancel-from-back,-2.4645468999999887,1.66228315105,-4.126830051049989,38,0.182788,82895,828.9499999993911,0.00022050545871299146,2181.4473684210525,0.0006882567592592592,0.003872912370736112,0.04206000000000001,0.04133199999999999,350,82479
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,0.0,0.00055,200,cancel-from-back,-2.4645468999999887,0.0,-2.4645468999999887,38,0.182788,82895,828.9499999993911,0.00022050545871299146,2181.4473684210525,0.0006882567592592592,0.003872912370736112,0.04206000000000001,0.04133199999999999,350,82479
crypto,BTCUSDT,2025-11-28,2025-11-27,as_gamma_0.001,-5e-05,0.00055,200,cancel-from-back,-2.4645468999999887,-0.831141575525,-1.6334053244749887,38,0.182788,82895,828.9499999993911,0.00022050545871299146,2181.4473684210525,0.0006882567592592592,0.003872912370736112,0.04206000000000001,0.04133199999999999,350,82479
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0002,0.00055,10,cancel-from-back,-1285.4157498499899,1899.9791432474804,-3185.3948930974702,31675,103.902539,56946,569.4599999996271,0.18245801109835288,1.7978216258879243,0.02535510571759255,0.027951603671214954,0.04999499999999987,0.024862999999999746,52628,4
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0001,0.00055,10,cancel-from-back,-1285.4157498499899,949.9895716237402,-2235.40532147373,31675,103.902539,56946,569.4599999996271,0.18245801109835288,1.7978216258879243,0.02535510571759255,0.027951603671214954,0.04999499999999987,0.024862999999999746,52628,4
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0,0.00055,10,cancel-from-back,-1285.4157498499899,0.0,-1285.4157498499899,31675,103.902539,56946,569.4599999996271,0.18245801109835288,1.7978216258879243,0.02535510571759255,0.027951603671214954,0.04999499999999987,0.024862999999999746,52628,4
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,-5e-05,0.00055,10,cancel-from-back,-1285.4157498499899,-474.9947858118701,-810.4209640381198,31675,103.902539,56946,569.4599999996271,0.18245801109835288,1.7978216258879243,0.02535510571759255,0.027951603671214954,0.04999499999999987,0.024862999999999746,52628,4
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0002,0.00055,50,cancel-from-back,-1249.6199622499885,1891.5662586681,-3141.1862209180886,30565,103.435023,57372,573.7199999996233,0.18028833403065594,1.877048912154425,0.025140248333333264,0.027574234022779715,0.04999999999999988,0.019452999999999616,52168,58
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0001,0.00055,50,cancel-from-back,-1249.6199622499885,945.78312933405,-2195.4030915840385,30565,103.435023,57372,573.7199999996233,0.18028833403065594,1.877048912154425,0.025140248333333264,0.027574234022779715,0.04999999999999988,0.019452999999999616,52168,58
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0,0.00055,50,cancel-from-back,-1249.6199622499885,0.0,-1249.6199622499885,30565,103.435023,57372,573.7199999996233,0.18028833403065594,1.877048912154425,0.025140248333333264,0.027574234022779715,0.04999999999999988,0.019452999999999616,52168,58
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,-5e-05,0.00055,50,cancel-from-back,-1249.6199622499885,-472.891564667025,-776.7283975829635,30565,103.435023,57372,573.7199999996233,0.18028833403065594,1.877048912154425,0.025140248333333264,0.027574234022779715,0.04999999999999988,0.019452999999999616,52168,58
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0002,0.00055,200,cancel-from-back,-1210.7947414999899,1828.04050902072,-3038.83525052071,28949,99.961122,57665,576.6499999996206,0.1733479961849749,1.9919513627413727,0.024191754780092545,0.027154020985075487,0.04999700000000028,0.01670199999999964,47791,558
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0001,0.00055,200,cancel-from-back,-1210.7947414999899,914.02025451036,-2124.81499601035,28949,99.961122,57665,576.6499999996206,0.1733479961849749,1.9919513627413727,0.024191754780092545,0.027154020985075487,0.04999700000000028,0.01670199999999964,47791,558
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,0.0,0.00055,200,cancel-from-back,-1210.7947414999899,0.0,-1210.7947414999899,28949,99.961122,57665,576.6499999996206,0.1733479961849749,1.9919513627413727,0.024191754780092545,0.027154020985075487,0.04999700000000028,0.01670199999999964,47791,558
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_gamma_0.0001,-5e-05,0.00055,200,cancel-from-back,-1210.7947414999899,-457.01012725518,-753.7846142448099,28949,99.961122,57665,576.6499999996206,0.1733479961849749,1.9919513627413727,0.024191754780092545,0.027154020985075487,0.04999700000000028,0.01670199999999964,47791,558
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,10,cancel-from-back,-1291.0151238999974,1890.6098605988605,-3181.624984498858,31511,103.387006,133156,1331.559999998934,0.07764352038217036,4.225698962267145,0.025042555219907343,0.027740211697570363,0.04999000000000039,0.033083999999999524,123064,8
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,10,cancel-from-back,-1291.0151238999974,945.3049302994302,-2236.3200541994274,31511,103.387006,133156,1331.559999998934,0.07764352038217036,4.225698962267145,0.025042555219907343,0.027740211697570363,0.04999000000000039,0.033083999999999524,123064,8
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,10,cancel-from-back,-1291.0151238999974,0.0,-1291.0151238999974,31511,103.387006,133156,1331.559999998934,0.07764352038217036,4.225698962267145,0.025042555219907343,0.027740211697570363,0.04999000000000039,0.033083999999999524,123064,8
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,10,cancel-from-back,-1291.0151238999974,-472.6524651497151,-818.3626587502823,31511,103.387006,133156,1331.559999998934,0.07764352038217036,4.225698962267145,0.025042555219907343,0.027740211697570363,0.04999000000000039,0.033083999999999524,123064,8
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,50,cancel-from-back,-1263.6693131499987,1894.4586715135404,-3158.127984663539,30627,103.590609,133904,1339.0399999989272,0.07736184804044913,4.3720899859601,0.02481541081018511,0.02737808169210201,0.04998699999999955,0.0171029999999995,122834,81
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,50,cancel-from-back,-1263.6693131499987,947.2293357567702,-2210.898648906769,30627,103.590609,133904,1339.0399999989272,0.07736184804044913,4.3720899859601,0.02481541081018511,0.02737808169210201,0.04998699999999955,0.0171029999999995,122834,81
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,50,cancel-from-back,-1263.6693131499987,0.0,-1263.6693131499987,30627,103.590609,133904,1339.0399999989272,0.07736184804044913,4.3720899859601,0.02481541081018511,0.02737808169210201,0.04998699999999955,0.0171029999999995,122834,81
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,50,cancel-from-back,-1263.6693131499987,-473.6146678783851,-790.0546452716137,30627,103.590609,133904,1339.0399999989272,0.07736184804044913,4.3720899859601,0.02481541081018511,0.02737808169210201,0.04998699999999955,0.0171029999999995,122834,81
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,200,cancel-from-back,-1250.7047697499981,1867.2234153081604,-3117.9281850581583,29319,102.099833,134129,1341.2899999989252,0.07612062492084622,4.5748149664040385,0.024214649467592553,0.027097445138494877,0.04999900000000022,0.015260999999999683,116812,739
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,200,cancel-from-back,-1250.7047697499981,933.6117076540802,-2184.3164774040783,29319,102.099833,134129,1341.2899999989252,0.07612062492084622,4.5748149664040385,0.024214649467592553,0.027097445138494877,0.04999900000000022,0.015260999999999683,116812,739
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,200,cancel-from-back,-1250.7047697499981,0.0,-1250.7047697499981,29319,102.099833,134129,1341.2899999989252,0.07612062492084622,4.5748149664040385,0.024214649467592553,0.027097445138494877,0.04999900000000022,0.015260999999999683,116812,739
crypto,BTCUSDT,2025-11-28,2025-11-27,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,200,cancel-from-back,-1250.7047697499981,-466.8058538270401,-783.898915922958,29319,102.099833,134129,1341.2899999989252,0.07612062492084622,4.5748149664040385,0.024214649467592553,0.027097445138494877,0.04999900000000022,0.015260999999999683,116812,739
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0002,0.00055,10,cancel-from-back,-755.6432884000006,1217.1515541975798,-1972.7948425975806,15042,67.09767799999999,23097,230.9699999999349,0.2905038663030649,1.5355005983246908,0.025641523611111258,0.029648502006652037,0.049995999999999326,-0.0038980000000036347,8,0
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0001,0.00055,10,cancel-from-back,-755.6432884000006,608.5757770987899,-1364.2190654987905,15042,67.09767799999999,23097,230.9699999999349,0.2905038663030649,1.5355005983246908,0.025641523611111258,0.029648502006652037,0.049995999999999326,-0.0038980000000036347,8,0
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0,0.00055,10,cancel-from-back,-755.6432884000006,0.0,-755.6432884000006,15042,67.09767799999999,23097,230.9699999999349,0.2905038663030649,1.5355005983246908,0.025641523611111258,0.029648502006652037,0.049995999999999326,-0.0038980000000036347,8,0
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,-5e-05,0.00055,10,cancel-from-back,-755.6432884000006,-304.28788854939495,-451.3553998506057,15042,67.09767799999999,23097,230.9699999999349,0.2905038663030649,1.5355005983246908,0.025641523611111258,0.029648502006652037,0.049995999999999326,-0.0038980000000036347,8,0
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0002,0.00055,50,cancel-from-back,-744.7794123000009,1198.97959053816,-1943.759002838161,14801,66.09587799999998,22843,228.42999999993722,0.28934850063484724,1.5433416661036417,0.025617898576389034,0.02964513818008142,0.04995900000000073,-0.00046600000000319997,49,1
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0001,0.00055,50,cancel-from-back,-744.7794123000009,599.48979526908,-1344.269207569081,14801,66.09587799999998,22843,228.42999999993722,0.28934850063484724,1.5433416661036417,0.025617898576389034,0.02964513818008142,0.04995900000000073,-0.00046600000000319997,49,1
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0,0.00055,50,cancel-from-back,-744.7794123000009,0.0,-744.7794123000009,14801,66.09587799999998,22843,228.42999999993722,0.28934850063484724,1.5433416661036417,0.025617898576389034,0.02964513818008142,0.04995900000000073,-0.00046600000000319997,49,1
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,-5e-05,0.00055,50,cancel-from-back,-744.7794123000009,-299.74489763454,-445.0345146654609,14801,66.09587799999998,22843,228.42999999993722,0.28934850063484724,1.5433416661036417,0.025617898576389034,0.02964513818008142,0.04995900000000073,-0.00046600000000319997,49,1
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0002,0.00055,200,cancel-from-back,-690.8511473500029,1139.40804966068,-1830.2591970106828,14381,62.81083699999999,21310,213.09999999995117,0.29474817925863156,1.4818162853765384,0.025214302870370478,0.029278645258105907,0.04992400000000033,-0.005727000000003394,501,36
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0001,0.00055,200,cancel-from-back,-690.8511473500029,569.70402483034,-1260.5551721803429,14381,62.81083699999999,21310,213.09999999995117,0.29474817925863156,1.4818162853765384,0.025214302870370478,0.029278645258105907,0.04992400000000033,-0.005727000000003394,501,36
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,0.0,0.00055,200,cancel-from-back,-690.8511473500029,0.0,-690.8511473500029,14381,62.81083699999999,21310,213.09999999995117,0.29474817925863156,1.4818162853765384,0.025214302870370478,0.029278645258105907,0.04992400000000033,-0.005727000000003394,501,36
crypto,BTCUSDT,2025-11-29,2025-11-28,symmetric,-5e-05,0.00055,200,cancel-from-back,-690.8511473500029,-284.85201241517,-405.99913493483285,14381,62.81083699999999,21310,213.09999999995117,0.29474817925863156,1.4818162853765384,0.025214302870370478,0.029278645258105907,0.04992400000000033,-0.005727000000003394,501,36
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0002,0.00055,10,cancel-from-back,-0.18531225000008134,1.1356514271000002,-1.3209636771000817,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0001,0.00055,10,cancel-from-back,-0.18531225000008134,0.5678257135500001,-0.7531379635500814,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0,0.00055,10,cancel-from-back,-0.18531225000008134,0.0,-0.18531225000008134,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,-5e-05,0.00055,10,cancel-from-back,-0.18531225000008134,-0.28391285677500006,0.09860060677491872,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0002,0.00055,50,cancel-from-back,-0.18531225000008142,1.1356514271000002,-1.3209636771000817,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0001,0.00055,50,cancel-from-back,-0.18531225000008142,0.5678257135500001,-0.7531379635500816,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0,0.00055,50,cancel-from-back,-0.18531225000008142,0.0,-0.18531225000008142,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,-5e-05,0.00055,50,cancel-from-back,-0.18531225000008142,-0.28391285677500006,0.09860060677491864,19,0.062515,54780,547.7999999996468,0.00011412011683103378,2883.157894736842,6.318900462962963e-05,0.0008787066723733095,0.019485000000000002,0.019485000000000002,268,54456
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0002,0.00055,200,cancel-from-back,-0.35696375000017744,0.9539869968000001,-1.3109507468001775,18,0.052515000000000006,54782,547.8199999996468,9.58617794166585e-05,3043.4444444444443,9.553622685185184e-05,0.0012557291047703102,0.029485000000000004,0.029485000000000004,264,54460
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0001,0.00055,200,cancel-from-back,-0.35696375000017744,0.47699349840000005,-0.8339572484001775,18,0.052515000000000006,54782,547.8199999996468,9.58617794166585e-05,3043.4444444444443,9.553622685185184e-05,0.0012557291047703102,0.029485000000000004,0.029485000000000004,264,54460
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,0.0,0.00055,200,cancel-from-back,-0.35696375000017744,0.0,-0.35696375000017744,18,0.052515000000000006,54782,547.8199999996468,9.58617794166585e-05,3043.4444444444443,9.553622685185184e-05,0.0012557291047703102,0.029485000000000004,0.029485000000000004,264,54460
crypto,BTCUSDT,2025-11-29,2025-11-28,as_gamma_0.001,-5e-05,0.00055,200,cancel-from-back,-0.35696375000017744,-0.23849674920000002,-0.11846700080017741,18,0.052515000000000006,54782,547.8199999996468,9.58617794166585e-05,3043.4444444444443,9.553622685185184e-05,0.0012557291047703102,0.029485000000000004,0.029485000000000004,264,54460
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0002,0.00055,10,cancel-from-back,-419.5608738499937,716.3851044124401,-1135.9459782624338,11461,39.491833,23210,232.09999999993389,0.17015007755282743,2.0251286973213505,0.02446602625,0.028111263390263104,0.04992799999999985,0.014635000000000098,21209,1
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0001,0.00055,10,cancel-from-back,-419.5608738499937,358.19255220622006,-777.7534260562138,11461,39.491833,23210,232.09999999993389,0.17015007755282743,2.0251286973213505,0.02446602625,0.028111263390263104,0.04992799999999985,0.014635000000000098,21209,1
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0,0.00055,10,cancel-from-back,-419.5608738499937,0.0,-419.5608738499937,11461,39.491833,23210,232.09999999993389,0.17015007755282743,2.0251286973213505,0.02446602625,0.028111263390263104,0.04992799999999985,0.014635000000000098,21209,1
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,-5e-05,0.00055,10,cancel-from-back,-419.5608738499937,-179.09627610311003,-240.46459774688367,11461,39.491833,23210,232.09999999993389,0.17015007755282743,2.0251286973213505,0.02446602625,0.028111263390263104,0.04992799999999985,0.014635000000000098,21209,1
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0002,0.00055,50,cancel-from-back,-425.5475405999966,712.6879151369601,-1138.2354557369567,11213,39.288374000000005,23249,232.48999999993353,0.16898952213003243,2.073396949968786,0.024050950451388883,0.027526467916406096,0.04999800000000012,0.01344399999999995,20997,15
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0001,0.00055,50,cancel-from-back,-425.5475405999966,356.34395756848005,-781.8914981684766,11213,39.288374000000005,23249,232.48999999993353,0.16898952213003243,2.073396949968786,0.024050950451388883,0.027526467916406096,0.04999800000000012,0.01344399999999995,20997,15
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0,0.00055,50,cancel-from-back,-425.5475405999966,0.0,-425.5475405999966,11213,39.288374000000005,23249,232.48999999993353,0.16898952213003243,2.073396949968786,0.024050950451388883,0.027526467916406096,0.04999800000000012,0.01344399999999995,20997,15
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,-5e-05,0.00055,50,cancel-from-back,-425.5475405999966,-178.17197878424003,-247.37556181575656,11213,39.288374000000005,23249,232.48999999993353,0.16898952213003243,2.073396949968786,0.024050950451388883,0.027526467916406096,0.04999800000000012,0.01344399999999995,20997,15
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0002,0.00055,200,cancel-from-back,-410.3144921999969,706.8061289947801,-1117.120621194777,11004,38.96427,23417,234.169999999932,0.1663930904898634,2.1280443475099964,0.024033037048611112,0.02766330068342255,0.04985400000000009,0.026598000000000333,19940,111
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0001,0.00055,200,cancel-from-back,-410.3144921999969,353.40306449739006,-763.717556697387,11004,38.96427,23417,234.169999999932,0.1663930904898634,2.1280443475099964,0.024033037048611112,0.02766330068342255,0.04985400000000009,0.026598000000000333,19940,111
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,0.0,0.00055,200,cancel-from-back,-410.3144921999969,0.0,-410.3144921999969,11004,38.96427,23417,234.169999999932,0.1663930904898634,2.1280443475099964,0.024033037048611112,0.02766330068342255,0.04985400000000009,0.026598000000000333,19940,111
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_gamma_0.0001,-5e-05,0.00055,200,cancel-from-back,-410.3144921999969,-176.70153224869503,-233.61295995130186,11004,38.96427,23417,234.169999999932,0.1663930904898634,2.1280443475099964,0.024033037048611112,0.02766330068342255,0.04985400000000009,0.026598000000000333,19940,111
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,10,cancel-from-back,-415.78241929999945,702.2159701338402,-1117.9983894338397,11224,38.710196,63268,632.6799999995696,0.06118447872546364,5.636849607982894,0.0244121886574074,0.027905787871320812,0.049959000000000045,0.030189999999999988,58110,2
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,10,cancel-from-back,-415.78241929999945,351.1079850669201,-766.8904043669195,11224,38.710196,63268,632.6799999995696,0.06118447872546364,5.636849607982894,0.0244121886574074,0.027905787871320812,0.049959000000000045,0.030189999999999988,58110,2
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,10,cancel-from-back,-415.78241929999945,0.0,-415.78241929999945,11224,38.710196,63268,632.6799999995696,0.06118447872546364,5.636849607982894,0.0244121886574074,0.027905787871320812,0.049959000000000045,0.030189999999999988,58110,2
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,10,cancel-from-back,-415.78241929999945,-175.55399253346005,-240.2284267665394,11224,38.710196,63268,632.6799999995696,0.06118447872546364,5.636849607982894,0.0244121886574074,0.027905787871320812,0.049959000000000045,0.030189999999999988,58110,2
crypto,BTCUSDT,2025-11-29,2025-11-28,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,50,cancel-from-back,-432.03166600000327,704.4844694992602,-1136.5161354992633,11083,38.836118,63700,636.9999999995657,0.06096721821040263,5.747541279436976,0.024154348240740732,0.027623635207326636,0.049951999999999976,0.038597999999999966,58224,17
